"Provider Number","State","County","PoNP","Chain","Org","CnC","Operations","info","Neph","Staff","Facility","Profit or Non-Profit","Chain Owned","Chain Organization","Late Shift","# of Dialysis Stations","Offers in-center hemodialysis","Offers peritoneal dialysis","Offers home hemodialysis training","Certification or Recertification Date","Claims Date","CROWNWeb Date","STrR Date","Percentage of Medicare patients with Hgb<10 g/dL","HGB<10 data availability code","Percentage of Medicare patients with Hgb>12 g/dL","Hgb > 12 data availability code","Number of Dialysis Patients with Hgb data","Patient Transfusion data availability Code","Patient Transfusion category text","Number of patients included in the transfusion summary","Percent of Adult HD patients with Kt/V >= 1.2","Adult HD Kt/V data availability code","Percentage of Adult PD PTS with Kt/V >= 1.7","Adult PD Kt/V data availability code","Percentage of Pediatric HD patients with Kt/V >= 1.2","Pediatric HD Kt/V Data Availability Code","Number of adult HD patients with KT/V data","Number of adult HD patient-months with Kt/V data","Number of adult PD patients with KT/V data","Number of adult PD patient-months with Kt/V data","Number of pediatric HD patients with Kt/V data","Number of pediatric HD patient-months with KT/V data","Hypercalcemia Data Availability Code","Number of patients in hypercalcemia summary","Number of patient-months in hypercalcemia summary","Percentage of Adult patients with hypercalcemia (serum calcium greater than 10.2 mg/dL)","Number of patients in Serum phosphorus summary","Number of patient-months in Serum phosphorus summary","Serum phosphorus Data Availability Code","Percentage of Adult patients with serum phosphorus less than 3.5 mg/dL","Percentage of Adult patients with serum phosphorus between 3.5-4.5 mg/dL","Percentage of Adult patients with serum phosphorus between 4.6-5.5 mg/dL","Percentage of Adult patients with serum phosphorus between 5.6-7.0 mg/dL","Percentage of Adult patients with serum phosphorus greater than 7.0 mg/dL","SHR Date","SRR Date","SMR Date","Patient hospitalization category text","Patient Hospitalization data availability Code","Patient Hospital Readmission Category","Patient Hospital Readmission data availability Code","Patient Survival Category Text","Patient Survival data availability code","Number of patients included in hospitalization summary","Number of hospitalizations included in hospital readmission summary","Number of Patients included in survival summary","Mortality Rate (Facility)","Mortality Rate: Upper Confidence Limit (97.5%)","Mortality Rate: Lower Confidence Limit (2.5%)","Readmission Rate (Facility)","Readmission Rate: Upper Confidence Limit (97.5%)","Readmission Rate: Lower Confidence Limit (2.5%)","Hospitalization Rate (Facility)","Hospitalization Rate: Upper Confidence Limit (97.5%)","Hospitalization Rate: Lower Confidence Limit (2.5%)","Number of pediatric PD patients with Kt/V data","Pediatric PD Kt/V Data Availability Code","Number of pediatric PD patient-months with KT/V data","Percentage of pediatric PD patients with Kt/V>=1.8","SIR Date","Patient Infection Data Availability Code","Patient Infection category text","Standard Infection Ratio","SIR: Upper Confidence Limit (97.5%)","SIR: Lower Confidence Limit (2.5%)","Transfusion Rate (Facility)","Transfusion Rate: Upper Confidence Limit (97.5%)","Transfusion Rate: Lower Confidence Limit (2.5%)","Fistula data availability code","Fistula Category Text","Number of Patients included in fistula summary","Fistula Rate (Facility)","Fistula Rate: Upper Confidence Limit (97.5%)","Fistula Rate: Lower Confidence Limit (2.5%)","Number of patients in long term catheter summary","Number of patient months in long term catheter summary","Long term catheter Data Availability Code","Percentage of Adult patients with long term catheter in use","Number of patients in nPCR summary","Number of patient-months in nPCR summary","nPCR Data Availability Code","Percentage of pediatric HD patients with nPCR","SWR Date","SWR category text","Patient transplant waitlist data availability code","95% C.I. (upper limit) for SWR","95% C.I. (lower limit) for SWR","Number of patients in this facility for SWR","Standardized First Kidney Transplant Waitlist Ratio","PPPW category text","Patient prevalent transplant waitlist data availability code","95% C.I. (upper limit) for PPPW","95% C.I. (lower limit) for PPPW","Number of patients for PPPW","Percentage of Prevalent Patients Waitlisted"
"052729","CA","ALAMEDA","Profit","Yes","DAVITA",78,82,79,81,87,91,"Profit","Yes","DAVITA",1,40,1,1,0,"04/23/1993","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",8,1,0,1,79,1,"As Expected",111,98,1,NA,201,NA,259,185,1552,0,NA,0,NA,1,193,1737,1,203,1795,1,7,27,37,16,14,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,127,135,524,21.3,26.7,16.7,34.1,47.3,23,189.2,286.4,133.1,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.58,1.14,0.25,20.9,55.3,9.2,1,"As Expected",203,55.8,68.6,42,203,1791,1,11,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.13,0.41,53,1.03,"Better than Expected",1,52.9,24.5,158,37.7
"052730","CA","RIVERSIDE","Profit","Yes","DAVITA",77,82,86,80,89,89,"Profit","Yes","DAVITA",1,24,1,0,0,"05/31/1993","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",9,1,0,1,57,1,"As Expected",101,98,1,NA,257,NA,259,167,1387,0,NA,0,NA,1,175,1496,1,199,1578,1,8,22,34,21,17,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,117,138,499,21.6,27.8,16.4,30.4,43.7,19,193.3,301.6,132.5,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.57,1.18,0.23,13.8,50.2,4.7,1,"As Expected",198,67.4,80.5,53.4,198,1601,1,11,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.53,0.05,62,0.42,"As Expected",1,38.1,10.1,149,20.8
"052731","CA","SAN DIEGO","Profit","Yes","FRESENIUS MEDICAL CARE",85,82,75,87,89,90,"Profit","Yes","FRESENIUS MEDICAL CARE",1,31,1,1,0,"06/14/1993","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",13,1,0,1,92,1,"As Expected",157,98,1,NA,201,NA,259,222,2132,0,NA,0,NA,1,229,2250,2,232,2310,1,14,28,27,23,9,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"Better than Expected",1,177,160,706,15.7,19.2,12.6,26.1,35.7,17.6,147.1,218.4,105.1,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0.28,0.76,0.07,10.9,32.9,4.4,1,"As Expected",238,60.7,72.9,47.7,238,2346,1,4,0,NA,259,NA,"01/01/2016-12/31/2018","Worse than Expected",1,0.79,0.03,81,0.22,"As Expected",1,35.6,12.3,163,21.8
"052734","CA","ORANGE","Profit","Yes","DAVITA",85,77,82,87,85,88,"Profit","Yes","DAVITA",0,36,1,1,1,"09/27/1993","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",26,1,0,1,54,1,"Worse than Expected",109,98,1,94,1,NA,259,162,1396,14,90,0,NA,1,186,1685,1,194,1741,1,9,24,31,19,17,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,121,171,517,23.1,29.2,18.1,24.2,33.1,17,221.1,324.4,159.7,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.63,1.25,0.28,46.6,92.9,26.2,1,"As Expected",185,72.5,84,60.3,185,1661,1,12,0,NA,259,NA,"01/01/2016-12/31/2018","Worse than Expected",1,0.57,0,60,0,"As Expected",1,36.9,12.8,168,22.7
"052735","CA","RIVERSIDE","Profit","Yes","DAVITA",78,85,84,82,89,91,"Profit","Yes","DAVITA",1,18,1,0,0,"10/06/1993","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",12,1,0,1,41,1,"As Expected",95,98,1,NA,257,NA,259,141,1091,0,NA,0,NA,1,148,1193,1,161,1290,1,9,27,38,16,10,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,102,93,440,23.2,29.9,17.8,28.3,43.4,15,212.7,326.2,140.1,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.48,1.17,0.15,24,76,9.1,1,"As Expected",161,64.6,78.8,49.4,161,1294,1,10,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.53,0.05,50,0.42,"Better than Expected",1,51.1,18.9,131,33
"052802","CA","LOS ANGELES","Profit","Yes","DAVITA",86,79,83,89,86,91,"Profit","Yes","DAVITA",0,30,1,1,0,"04/02/1997","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",14,1,1,1,97,1,"As Expected",127,98,1,97,1,NA,259,130,1269,62,654,0,NA,1,201,2125,2,201,2120,1,6,21,33,24,16,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,136,98,567,17.5,24.3,12.3,28,41.8,15,144,233.5,95.6,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",1.49,2.44,0.85,18,46.2,8.2,1,"As Expected",146,69,83.1,53.9,146,1507,1,6,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.59,0.22,46,0.68,"Better than Expected",1,51.6,27.8,194,39
"052803","CA","LOS ANGELES","Profit","Yes","DAVITA",82,82,83,86,92,93,"Profit","Yes","DAVITA",1,16,1,1,0,"04/23/1997","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",9,1,0,1,54,1,"As Expected",84,99,1,NA,201,NA,259,121,1084,0,NA,0,NA,1,129,1198,1,137,1226,1,8,22,35,18,17,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"Better than Expected",1,91,70,359,15.2,21.5,10.4,41.7,61.8,24.5,166,282.9,105.6,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.42,1.14,0.11,11.3,50.1,3.2,1,"As Expected",138,74.3,87.9,59.9,138,1233,1,7,0,NA,259,NA,"01/01/2016-12/31/2018","Not Available",199,NA,NA,31,NA,"As Expected",1,39.5,9.7,107,20.9
"052804","CA","SAN BERNARDINO","Profit","Yes","DAVITA",77,86,87,84,91,92,"Profit","Yes","DAVITA",1,30,1,1,1,"05/23/1997","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",18,1,0,1,55,1,"As Expected",96,97,1,NA,201,NA,259,175,1519,0,NA,0,NA,1,184,1717,1,187,1749,1,5,20,32,22,20,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,108,122,482,27,34,21.1,30.7,46.4,19.1,227.9,354.5,156.7,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0.44,0.92,0.18,27.4,72.7,12.1,1,"As Expected",188,68.8,80.5,56.2,188,1766,1,13,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.25,0.31,53,0.96,"As Expected",1,40.1,14.7,155,25.4
"052807","CA","RIVERSIDE","Profit","Yes","DAVITA",78,79,78,84,85,86,"Profit","Yes","DAVITA",0,34,1,0,0,"11/06/1998","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",26,1,0,1,61,1,"As Expected",122,98,1,NA,257,NA,259,188,1501,0,NA,0,NA,1,197,1676,2,206,1719,1,7,24,32,18,19,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,133,127,541,27.3,34.3,21.3,30.2,42.6,19.4,217.6,333.2,151.6,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.54,1.12,0.22,16.7,56.4,6,1,"As Expected",207,64.3,76.8,50.9,207,1733,1,11,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.03,0.34,62,0.93,"As Expected",1,37.6,13.3,177,23.3
"052808","CA","ORANGE","Profit","Yes","DAVITA",88,90,85,88,94,95,"Profit","Yes","DAVITA",1,25,1,0,0,"09/10/1997","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",5,1,0,1,37,1,"As Expected",58,99,1,NA,257,NA,259,99,840,0,NA,0,NA,1,107,986,3,107,995,1,6,21,39,22,11,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,70,52,284,23.7,31.4,17.5,21.7,40.4,9.1,174.7,307.3,100.8,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.92,2.03,0.34,35.5,106.7,14.2,1,"As Expected",108,67.6,84.5,49.6,108,1004,1,9,0,NA,259,NA,"01/01/2016-12/31/2018","Not Available",199,NA,NA,24,NA,"As Expected",1,44.6,9.4,73,22.4
"052809","CA","LOS ANGELES","Profit","Yes","US RENAL CARE, INC.",81,80,74,80,85,88,"Profit","Yes","US RENAL CARE, INC.",0,22,1,1,1,"09/03/1997","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",15,1,0,1,65,1,"As Expected",91,87,1,73,1,NA,259,158,1373,12,97,0,NA,1,194,1748,4,192,1723,1,14,30,35,13,9,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"Better than Expected",1,108,102,409,15,19.8,11.1,22.9,34,14.1,134.5,215.8,90.1,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0.18,0.6,0.03,9,46.1,2.3,1,"As Expected",189,67.1,79.3,54,189,1688,1,15,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.99,0.07,41,0.55,"As Expected",1,36.6,11.4,156,21.4
"052722","CA","ALAMEDA","Profit","Yes","FRESENIUS MEDICAL CARE",90,78,74,87,83,88,"Profit","Yes","FRESENIUS MEDICAL CARE",0,24,1,1,0,"03/06/1992","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",23,1,0,1,70,1,"As Expected",90,98,1,88,1,NA,259,105,932,13,91,0,NA,1,123,1115,2,131,1134,1,7,23,31,27,12,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,108,143,444,17.7,22.7,13.5,33.7,47.4,22.2,225.2,336.5,160.1,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0.24,0.78,0.04,39,84.9,20.3,1,"As Expected",122,66.9,81.7,51.1,122,1039,1,19,0,NA,259,NA,"01/01/2016-12/31/2018","Better than Expected",1,8.26,2.44,36,4.73,"Better than Expected",1,68.1,30.1,89,49
"052725","CA","LOS ANGELES","Profit","Yes","DAVITA",83,84,87,86,88,90,"Profit","Yes","DAVITA",1,32,1,0,0,"07/15/1992","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",16,1,0,1,49,1,"As Expected",88,96,1,NA,257,NA,259,149,1224,0,NA,0,NA,1,153,1304,0,163,1389,1,8,27,39,16,10,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"Worse than Expected",1,"As Expected",1,101,111,364,25.4,34.1,18.5,46.4,62.7,32,223.9,335.5,151,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",1.14,2.17,0.53,23.4,74.3,8.9,1,"As Expected",159,67.3,80.4,53.2,159,1377,1,15,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.06,0,47,0.19,"As Expected",1,30.3,6.6,132,14.9
"052726","CA","LOS ANGELES","Profit","No","INDEPENDENT",73,79,74,81,85,86,"Profit","No","INDEPENDENT",0,18,1,1,0,"08/10/1992","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",NA,199,NA,199,2,1,"As Expected",80,99,1,NA,201,NA,259,127,1151,0,NA,0,NA,1,136,1323,2,145,1364,1,11,27,31,25,6,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,86,125,347,20.6,27.1,15.4,31.2,45.9,19.4,252.3,370.4,173.5,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0.33,0.9,0.08,31.7,78.9,14.8,1,"As Expected",146,65.7,78.8,51.6,146,1373,1,15,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.01,0.14,64,0.69,"As Expected",1,33.1,5,97,13.9
"052768","CA","RIVERSIDE","Profit","Yes","DAVITA",81,83,85,85,87,88,"Profit","Yes","DAVITA",0,36,1,0,0,"07/06/1995","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",23,1,0,1,39,1,"As Expected",86,96,1,NA,257,NA,259,140,1073,0,NA,0,NA,1,142,1116,1,152,1174,1,5,18,32,25,20,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"Worse than Expected",1,97,129,315,33,43.7,24.3,36.9,48.5,26.4,250.4,365.1,173.4,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.41,1.12,0.1,30.1,86.5,12.5,1,"As Expected",148,64.5,79.7,48.3,148,1160,1,9,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.36,0.05,46,0.38,"As Expected",1,36,9,124,19
"052769","CA","SAN FRANCISCO","Profit","Yes","DAVITA",90,85,91,89,90,89,"Profit","Yes","DAVITA",0,22,1,0,0,"09/19/1995","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",6,1,0,1,66,1,"As Expected",85,100,1,NA,257,NA,259,105,1001,0,NA,0,NA,1,117,1137,0,124,1197,1,18,38,37,5,4,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,91,81,365,19.8,25.5,15.2,26.4,40.7,15,157.1,269.2,99.4,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0,0.47,NA,8.6,43.9,2.2,1,"Better than Expected",124,82.4,93.8,70.2,124,1187,1,8,0,NA,259,NA,"01/01/2016-12/31/2018","Not Available",199,NA,NA,18,NA,"Better than Expected",1,66,19.1,50,40.4
"052770","CA","FRESNO","Profit","Yes","DAVITA",86,80,80,88,90,92,"Profit","Yes","DAVITA",0,16,1,0,0,"09/27/1995","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",13,1,0,1,55,1,"As Expected",87,98,1,NA,199,NA,259,114,1109,8,53,0,NA,1,129,1305,1,131,1316,1,12,27,34,18,9,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,95,98,455,20.2,26.4,15.1,36.7,51.2,24.1,201.7,327,133.9,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.53,1.28,0.17,3.6,48.1,0.4,1,"As Expected",126,74.3,87.2,60.5,126,1283,1,12,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,3.39,0.57,42,1.56,"As Expected",1,50.5,16.1,98,30.7
"052772","CA","ORANGE","Profit","Yes","FRESENIUS MEDICAL CARE",80,82,79,81,89,88,"Profit","Yes","FRESENIUS MEDICAL CARE",0,16,1,0,0,"12/20/1995","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",9,1,0,1,44,1,"As Expected",60,99,1,NA,257,NA,259,85,772,0,NA,0,NA,1,94,915,1,93,913,1,11,25,32,16,16,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,74,98,279,16.3,23.2,11,29.8,41.2,19.7,254,383.8,169.8,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",1.08,2.39,0.4,32.1,96.5,12.8,1,"As Expected",94,75.4,90.9,58.8,94,918,1,7,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.58,0.01,33,0.28,"As Expected",1,41.9,7.2,68,19.1
"052773","CA","ORANGE","Profit","Yes","DAVITA",78,80,88,82,85,86,"Profit","Yes","DAVITA",0,24,1,1,0,"09/29/1995","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",18,1,0,1,92,1,"As Expected",129,97,1,97,1,NA,259,149,1291,21,155,0,NA,1,172,1551,2,177,1578,1,11,30,33,16,10,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,138,145,553,18.4,22.7,14.7,33,45.6,22.3,198.6,294.6,142.1,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0.47,0.98,0.19,12.7,38.3,5.1,1,"Better than Expected",164,78.9,89.7,67.3,164,1438,1,14,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.66,0.18,52,0.65,"As Expected",1,41.6,11.4,124,23.2
"052776","CA","SAN BERNARDINO","Profit","Yes","DAVITA",80,78,74,83,86,92,"Profit","Yes","DAVITA",0,25,1,1,0,"02/06/1996","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",23,1,0,1,30,1,"As Expected",71,96,1,96,1,NA,259,92,760,25,189,0,NA,1,115,1024,0,123,1074,1,6,20,30,22,22,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,80,95,327,28.4,37.8,20.9,28,41.4,16.3,267.4,408.5,176.9,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",1.49,2.96,0.65,12.9,80.2,2.8,1,"As Expected",98,71,86.9,54,98,860,1,9,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.45,0.08,35,0.68,"As Expected",1,37.7,8.3,102,19
"052778","CA","LOS ANGELES","Profit","Yes","NATIONAL RENAL CARE",85,83,82,86,89,91,"Profit","Yes","NATIONAL RENAL CARE",1,23,1,0,0,"02/19/1996","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",14,1,0,1,49,1,"As Expected",71,98,1,NA,257,NA,259,105,961,0,NA,0,NA,1,122,1202,1,126,1225,1,9,26,35,25,4,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,83,99,432,19.7,25.1,15.3,22.7,32.9,13.9,202.2,305.6,135.2,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.72,1.5,0.29,37.6,99.8,16.6,1,"As Expected",125,69.7,84.3,54.2,125,1225,1,14,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.89,0.26,64,0.81,"As Expected",1,40.9,10.3,94,22
"052746","CA","LOS ANGELES","Profit","Yes","DAVITA",81,78,77,85,85,86,"Profit","Yes","DAVITA",1,56,1,1,1,"01/01/1994","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",15,1,0,1,144,1,"As Expected",219,97,1,90,1,NA,259,337,3064,32,208,0,NA,1,390,3654,2,396,3753,1,7,20,28,21,23,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","Worse than Expected",1,"As Expected",1,"Better than Expected",1,250,334,1013,18,21.4,15,30.1,35.8,24.2,241.8,311,195.2,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.7,1.09,0.42,12.7,30.8,6.1,1,"As Expected",373,60.4,69.6,50.6,373,3540,1,14,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.12,0.19,109,0.52,"As Expected",1,26.7,11.2,338,17.7
"052747","CA","LOS ANGELES","Profit","Yes","US RENAL CARE, INC.",82,82,80,85,88,89,"Profit","Yes","US RENAL CARE, INC.",1,21,1,1,0,"05/01/1994","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",11,1,0,1,66,1,"As Expected",119,91,1,80,1,NA,259,143,1303,35,295,0,NA,1,195,1894,2,197,1879,1,11,30,31,18,9,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,141,177,594,19.4,24.1,15.4,23.3,32.3,16.3,248.6,354.9,183.7,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.65,1.29,0.29,22.7,60.3,10.1,1,"As Expected",170,59.8,73.8,45,170,1622,1,13,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.35,0.25,60,0.92,"Better than Expected",1,52.7,23.6,148,37
"052751","CA","SANTA CLARA","Non-Profit","Yes","SATELLITE HEALTHCARE",85,85,83,90,89,93,"Non-Profit","Yes","SATELLITE HEALTHCARE",0,24,1,1,0,"08/17/1994","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",15,1,0,1,104,1,"As Expected",153,95,1,88,1,NA,259,147,1226,39,382,0,NA,1,198,1809,2,200,1797,1,7,20,27,29,16,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,161,135,612,23.4,29.2,18.6,31.6,45.6,20.4,152.5,236,105.2,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0.23,0.77,0.04,19.8,45.7,9.8,1,"As Expected",171,72.1,84.7,58.6,171,1481,1,11,0,NA,259,NA,"01/01/2016-12/31/2018","Better than Expected",1,5.43,2.09,66,3.48,"Better than Expected",1,62.3,34.2,163,48.1
"052752","CA","BUTTE","Profit","Yes","FRESENIUS MEDICAL CARE",87,81,79,91,87,89,"Profit","Yes","FRESENIUS MEDICAL CARE",0,20,1,1,1,"08/26/1994","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",7,1,0,1,70,1,"As Expected",85,96,1,NA,199,NA,259,93,811,9,80,0,NA,1,101,940,2,106,975,1,7,21,32,23,17,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,104,127,433,18,22.8,13.9,29.4,38.6,21,186.6,286.6,129.7,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.69,1.66,0.22,12.7,56.4,3.7,1,"As Expected",99,75,90.1,58.9,99,906,1,9,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.55,0.5,59,1.24,"As Expected",1,39.6,8.4,79,19.7
"052753","CA","SAN JOAQUIN","Profit","Yes","DAVITA",71,79,85,77,86,89,"Profit","Yes","DAVITA",0,21,1,0,0,"10/26/1997","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",20,1,0,1,61,1,"As Expected",82,97,1,NA,257,NA,259,103,858,0,NA,0,NA,1,107,929,0,119,976,1,3,18,30,27,21,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,89,88,353,23.6,31.1,17.6,27.4,43.5,15.1,170.1,289,108.5,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.58,1.4,0.18,6.2,50.8,1.1,1,"As Expected",120,64.9,80.5,48.2,120,979,1,12,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,3.49,0.77,45,1.77,"As Expected",1,39,7.4,94,18.5
